"id","checksum","price","location","title","beds","baths","area","property_type","furnishing","amenities","link","reactivated_date","source","scraped_at","transformed_at"
135,"4bd49dc5875312af36c969839f601b23",18186000,"Granville, New Capital City, Cairo","Finished townhouse, ready to move on South Bin Zayed","4",5,246,"Townhouse","Unfurnished","","https://www.bayut.eg/en/property/details-503452684.html","2026-05-02 00:00:00","bayut","2026-05-07 11:26:38.475","2026-05-09 18:57:40.496978"
136,"f2d46eca4937587a74e55606cae89e7b",17000000,"Shorouk City, Cairo","villa for sale fully finished and big area cash 17000.000 4 bedrooms and nany room","5",4,240,"Villa","","Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen","https://www.bayut.eg/en/property/details-503454277.html","2026-05-02 00:00:00","bayut","2026-05-07 11:26:38.707","2026-05-09 18:57:40.856786"
137,"68734a7eed6be8edf2cc1d8c230ea0f4",5814366,"Scenario, New Capital City, Cairo","Apartment with immediate delivery in the first inhabited project in R7, New Administrative Capital.","3",3,193,"Apartment","Unfurnished","Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen","https://www.bayut.eg/en/property/details-503453336.html","2026-05-02 00:00:00","bayut","2026-05-07 11:26:38.935","2026-05-09 18:57:41.204396"
138,"c7a84b69265bb1cefcae732a361da660",6174000,"Lagoons, R8, New Capital City, Cairo","Open View Duplex on Lagoons in Lagoons New Capital","4",5,295,"Apartment","Unfurnished","Built in Kitchen Appliances, Landline, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, Shared Kitchen, Laundry Room, Laundry Facility, Broadband Internet, Satellite/Cable TV, Intercom, 24 Hours Concierge","https://www.bayut.eg/en/property/details-503481178.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:25.642","2026-05-09 18:57:41.545044"
139,"52fbd15d8e0ce8d8296231b1c5fff37a",2400000,"Rehab City, New Cairo, Cairo","Fully finished apartment for sale in the Fifth Settlement in Rehab, across from the Swanlake Hassan Allam compound","3",2,144,"Apartment","Unfurnished","Built in Kitchen Appliances, Furnished, Covered parking, Electricity Backup, Pets Allowed, Electricity Meter, Centrally Air-Conditioned, Central Heating, Water Meter, Double Glazed Windows, Storage Areas, Natural Gas, Landline, Study Room, Central A/C & heating, Balcony or Terrace, Lobby in Building, Prayer Room, Reception/Waiting Room, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, Shared Kitchen, Laundry Room, Laundry Facility, Broadband Internet, Satellite/Cable TV, Intercom, ATM Facility, 24 Hours Concierge, Maids Room, Freehold","https://www.bayut.eg/en/property/details-503351707.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:26.302","2026-05-09 18:57:41.889906"
140,"10b70e3e55f2e8c660e62cc4dbbd2710",9300000,"La Vista City, New Capital City, Cairo","Fully finished townhouse ready for immediate delivery in La Vista City compound New Cairo The compound is fully inhabited and complete","4",4,235,"Townhouse","Unfurnished","Covered parking, Electricity Backup, Pets Allowed, Electricity Meter, Centrally Air-Conditioned, Central Heating, Water Meter, Double Glazed Windows, Natural Gas, Landline, Central A/C & heating, Balcony or Terrace, Lobby in Building, Service Elevators, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, Broadband Internet, Satellite/Cable TV, Intercom, ATM Facility, 24 Hours Concierge","https://www.bayut.eg/en/property/details-503481890.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:26.544","2026-05-09 18:57:42.238194"
141,"831f52baf8fa53fbad3e751ee61cff4d",7200000,"Yaru, New Capital City, Cairo","Own townhouse now, 23K/m², ready for viewing","4",4,311,"Townhouse","Unfurnished","","https://www.bayut.eg/en/property/details-503480949.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:26.771","2026-05-09 18:57:42.583252"
142,"ff836f407a70609145a7646ff99fe9ef",4000000,"Sage Lakes, New Capital City, Cairo","Your apartment with an open north-facing view at the project’s launch price in R8 at the New Administrative Capital.","3",2,149,"Apartment","Unfurnished","","https://www.bayut.eg/en/property/details-503480578.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:26.99","2026-05-09 18:57:42.921087"
143,"9ccc6f7eb1a98a167fa8187fc01b13e5",6500000,"Taj City Compound, 1st Settlement, New Cairo, Cairo","Apartment for sale in Taj city new Cairo Ready to move Phase zone T MNHD","2",1,133,"Apartment","","Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Balcony or Terrace, Gym or Health Club, Swimming Pool, Lawn or Garden, Security Staff","https://www.bayut.eg/en/property/details-502779341.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:27.208","2026-05-09 18:57:43.259633"
144,"dcd4cd9d740bb6bd2365825246c9bac0",63000000,"City Gate Compound, 5th Settlement, New Cairo, Cairo","First Row Golf 6BR Villa open view over 8 years installments !!","6",7,423,"Villa","Unfurnished","Built in Kitchen Appliances, Furnished, Covered parking, Electricity Backup, Pets Allowed, Electricity Meter, Centrally Air-Conditioned, Water Meter, Double Glazed Windows, Storage Areas, Natural Gas, Landline, Study Room, Central A/C & heating, Balcony or Terrace, Service Elevators, Reception/Waiting Room, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Business Center, Conference Room, Security Staff, CCTV Security, Shared Kitchen, Laundry Room, Laundry Facility, Broadband Internet, Satellite/Cable TV, Intercom, 24 Hours Concierge, Maids Room, Freehold","https://www.bayut.eg/en/property/details-503480318.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:27.431","2026-05-09 18:57:43.59943"
1555,"6a160c934b59bab8b82fe2028b359147",35000,"The Address, Sheikh Zayed","","3",2,134,"Apartment","Furnished","","https://www.dubizzle.com.eg/en/ad/a-premium-apartment-with-the-perfect-space-for-elegant-living-134-sqm-ID503320903.html","2026-05-09 13:57:01.392","dubizzle","2026-05-09 13:57:01.392","2026-05-09 20:36:13.119831"
145,"9f60cb396fcf287987f19462369a9c09",31000000,"La Vista City, New Capital City, Cairo","LOWEST PRICE La Vista City Modern Villa 450m BUA DIRECT TO POOL","6",6,450,"Villa","","Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Completion Year: 3, Swimming Pool, Kids Play Area, Lawn or Garden, Barbeque Area, Waste Disposal, Maintenance Staff, Cleaning Services, Maids Room","https://www.bayut.eg/en/property/details-503297419.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:27.654","2026-05-09 18:57:43.945073"
146,"e4614d962e600dc7501a311b8938f979",10000000,"La Vista City, New Capital City, Cairo","Fully Finished Townhouse for Sale with Immediate Delivery in a Prime Location and Stunning View at La Vista Compound, New Cairo","4",3,265,"Townhouse","Unfurnished","Balcony or Terrace, Swimming Pool, Kids Play Area, Lawn or Garden, Barbeque Area, Security Staff, 24 Hours Concierge","https://www.bayut.eg/en/property/details-503481922.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:27.872","2026-05-09 18:57:44.287938"
147,"f4169d30e79281598b1c826044407c4b",55000000,"Uptown Cairo, Mokattam, Cairo","cheapest resale standalone villa fully finished in Uptown Cairo Emaar Misr with the lowest price in the market for quick sale","4",5,594,"Villa","Unfurnished","Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Sea view, Water Meter, Natural Gas, Landline, Balcony or Terrace, Lobby in Building, Service Elevators, Prayer Room, Reception/Waiting Room, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Business Center, Conference Room, Security Staff, CCTV Security, Shared Kitchen, Laundry Room, Laundry Facility, Broadband Internet, Satellite/Cable TV, Intercom, ATM Facility, 24 Hours Concierge, Maids Room, Freehold","https://www.bayut.eg/en/property/details-503322195.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:28.096","2026-05-09 18:57:44.629786"
148,"6e95e4081e93cba2a42c052479a9b315",2700000,"90 Avenue Compound, 5th Settlement, New Cairo, Cairo","Apartment for sale Your unit is now fully finished in the 90 Avenue Compound and in the best location in Fifth Settlement directly on 90th Street.","3",2,173,"Apartment","","Water Meter, Natural Gas, Landline, Balcony or Terrace, First Aid Medical Center, Gym or Health Club, Lawn or Garden, Maintenance Staff, Security Staff, Broadband Internet, Freehold","https://www.bayut.eg/en/property/details-503476133.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:28.334","2026-05-09 18:57:44.971671"
149,"a828d43d3b7ab07b2ff990972a9a633a",5600000,"Sarai, Mostakbal City, Cairo","Corner Apartment for sale, Ready to move open view at the lowest price inside Sarai Compound","3",3,172,"Apartment","Unfurnished","Balcony or Terrace, Reception/Waiting Room, Gym or Health Club, Jacuzzi, Sauna, Kids Play Area, Barbeque Area, Cafeteria or Canteen, Maintenance Staff, Cleaning Services, Business Center, Security Staff, CCTV Security, Shared Kitchen","https://www.bayut.eg/en/property/details-503480593.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:28.565","2026-05-09 18:57:45.316125"
150,"a8156ff70a2f08fe0166f026ea3bea15",4000000,"The MarQ Compound, 5th Settlement, New Cairo, Cairo","Villa for sale, fully finished with air conditioning, in the best location in the heart of the Fifth Settlement","4",4,210,"Villa","Unfurnished","","https://www.bayut.eg/en/property/details-503480494.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:28.781","2026-05-09 18:57:45.655093"
151,"f1ed18ebc79df0924ecfb30d7b4261a3",8500000,"Taj City Compound, 1st Settlement, New Cairo, Cairo","Apartment for sale, ready to move, double view, inside Taj City compound","3",3,170,"Apartment","Unfurnished","Balcony or Terrace, Swimming Pool, Jacuzzi, Sauna, Kids Play Area, Lawn or Garden, Maintenance Staff, Cleaning Services, Security Staff, CCTV Security, Broadband Internet, Satellite/Cable TV, Intercom","https://www.bayut.eg/en/property/details-503480093.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:28.998","2026-05-09 18:57:46.001352"
152,"b60de64fc0600b8e82c54a09c85b139f",7500000,"New Cairo, Cairo","Installments over 12 years with the lowest down payment for a fully finished hotel apartment (with air conditioning) in the most luxurious compound in the heart of the Fifth Settlement.","2",2,120,"Apartment","Unfurnished","Built in Kitchen Appliances, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Shared Kitchen, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503476299.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:29.217","2026-05-09 18:57:46.351381"
153,"6eeeddc171734fa564bc1e53a160e052",15000000,"Mountain View 1.1, 5th Settlement, New Cairo, Cairo","Receive immediately a finished villa with 3 floors and a swimming pool in Mountain View, Fifth Settlement, next to AUC and BUE, and near The Waterway, Hyde Park, CFC, and Mivida.","4",5,210,"Townhouse","Unfurnished","Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services","https://www.bayut.eg/en/property/details-503479500.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:29.475","2026-05-09 18:57:46.693212"
154,"804114548883b92d45d95b4e1ee89e45",24000000,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","Last Townhouse Deal – Near Delivery – Lowest Price for Sale in Palm Hills New Cairo – Only 5% Down Payment","5",5,375,"Twin House","Furnished","Day Care Center, Lawn or Garden, Barbeque Area","https://www.bayut.eg/en/property/details-503478629.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:29.701","2026-05-09 18:57:47.038493"
155,"d1b40177ff6e209a4eb97aab0ec8e893",19800000,"Sodic East, New Heliopolis, Cairo","Villa sherouk close to madienty fully finished cash required 1.500. 000","5",5,210,"Villa","Unfurnished","Built in Kitchen Appliances, Furnished, Covered parking, Electricity Backup, Pets Allowed, Electricity Meter, Centrally Air-Conditioned, Sea view, Water Meter, Double Glazed Windows, Storage Areas, Natural Gas, Landline, Central A/C & heating, Balcony or Terrace, Lobby in Building, Service Elevators, Prayer Room, Reception/Waiting Room, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, Shared Kitchen, Laundry Room, Laundry Facility, Broadband Internet, Satellite/Cable TV, Intercom, ATM Facility, 24 Hours Concierge, Maids Room, Freehold","https://www.bayut.eg/en/property/details-503478613.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:29.921","2026-05-09 18:57:47.380546"
156,"093474f7b97a6f33d1a85cc11a87d1e0",15000000,"Hyde Park New Cairo Compound, 5th Settlement, New Cairo, Cairo","Now receive an immediate delivery villa of 330 meters at a bargain price in Hyde Park, Fifth Settlement.","4",4,330,"Villa","Unfurnished","Built in Kitchen Appliances, Landline, Central A/C & heating, Balcony or Terrace, Gym or Health Club, Swimming Pool, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Security Staff, CCTV Security, Shared Kitchen, Laundry Room, Broadband Internet, Maids Room","https://www.bayut.eg/en/property/details-503479012.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:30.149","2026-05-09 18:57:47.730372"
157,"1beabfd5c987fb1e16fd6cb257c86935",4000000,"5th Settlement, New Cairo, Cairo","Ready to move now!!!(( view AUC))+finished U apartment VIP+typical floor in best location 206m 3bed +3bath with a pool view & landscape","3",3,206,"Apartment","Unfurnished","","https://www.bayut.eg/en/property/details-503478989.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:30.372","2026-05-09 18:57:48.075459"
158,"056f1422a11da8c2ecba6a733f3f1bed",80000000,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","Standalone villa in Palm Hills, Fifth Settlement ready for viewing and delivery of months","5",4,518,"Villa","Unfurnished","Built in Kitchen Appliances, Covered parking, Electricity Backup, Pets Allowed, Electricity Meter, Centrally Air-Conditioned, Sea view, Central Heating, Water Meter, Double Glazed Windows, Storage Areas, Natural Gas, Landline, Study Room, Central A/C & heating, Balcony or Terrace, Lobby in Building, Service Elevators, Prayer Room, Reception/Waiting Room, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, Shared Kitchen, Laundry Room, Laundry Facility, Broadband Internet, Satellite/Cable TV, Intercom, ATM Facility, 24 Hours Concierge, Maids Room, Freehold","https://www.bayut.eg/en/property/details-503478827.html","2026-05-07 00:00:00","bayut","2026-05-07 22:46:30.595","2026-05-09 18:57:48.421386"
159,"f995a8a22848a48e562bcb36d9ef8130",4000000,"New Narges, 5th Settlement, New Cairo, Cairo","For sale: 155 sqm apartment, immediate delivery, corner unit, panoramic view, second floor, unique view in the best location in Al-Narges Al-Jadida, Fifth Settlement, steps away from Gamal Abdel Nasser axis. Special cash offer.","3",2,155,"Apartment","Unfurnished","Covered parking, Parking Spaces: 1, Electricity Meter, Water Meter, Natural Gas, Landline, Elevators in Building: 1, Completion Year: 2, Total Floors: 3","https://www.bayut.eg/en/property/details-503020912.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:30.823","2026-05-09 18:57:48.785739"
160,"ae434c0baf478f031edfe010eeb0ae07",3000000,"Bloomfields, Mostakbal City, Cairo","SPECIAL OFFER SERVICED STUDIO FOR SALE FINISHED WITH AC'S NEW PHASE IN MOSTAKBAL CITY UP TO 10 YEARS","Studio",1,50,"Apartment","Unfurnished","Built in Kitchen Appliances, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen","https://www.bayut.eg/en/property/details-503478222.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:31.047","2026-05-09 18:57:49.219734"
161,"4d1e1aa4070d5292bfa9f01354ab5761",32500000,"Madinaty, Cairo","Detached villa at the lowest price on the market,","4",4,319,"Villa","Unfurnished","Pets Allowed, Electricity Meter, Natural Gas, Balcony or Terrace, Service Elevators, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, Shared Kitchen, Laundry Room, Laundry Facility, Broadband Internet, Satellite/Cable TV, Intercom, Maids Room","https://www.bayut.eg/en/property/details-503399930.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:31.266","2026-05-09 18:57:49.5767"
162,"51528990350dc9e54522c7be0375b831",4715000,"Beit Al Watan, 5th Settlement, New Cairo, Cairo","Apartment for sale 205m, great location in the fourth neighborhood, Beit Al-Watan, New Cairo, Bahri, steps away from Al Ahly Club, special finishing, 3 rooms and a living room, price per meter 23000 only, and installments over 3 years.","4",3,205,"Apartment","Unfurnished","Covered parking, Parking Spaces: 1, Electricity Meter, Water Meter, Natural Gas, Landline, Elevators in Building: 1, Completion Year: 2, Total Floors: 3","https://www.bayut.eg/en/property/details-502985079.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:31.487","2026-05-09 18:57:49.932869"
163,"de54df24228a1bafa6bfabc73e66073e",14000000,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","DELIVERY SOON APARTMENT FOR SALE LAGOON VIEW IN PALM HILLS NEW CAIRO INSTALLMENTS UP TO 8 YEARS","2",2,114,"Apartment","Unfurnished","Built in Kitchen Appliances, First Aid Medical Center, Gym or Health Club, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Laundry Room","https://www.bayut.eg/en/property/details-503475329.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:31.71","2026-05-09 18:57:50.274378"
164,"f06649480423fbd780e24620f1f65eea",15500000,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","Own an independent villa with a private swimming pool, immediate delivery at a special price in Mountain View, New Cairo.","4",5,410,"Villa","Unfurnished","Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Laundry Room","https://www.bayut.eg/en/property/details-503473992.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:31.928","2026-05-09 18:57:50.620722"
165,"ecbe1487bb8fd5ade9e559bc5636a958",25510000,"Katameya Gardens Compound, 5th Settlement, New Cairo, Cairo","Villa for sale at the lowest price in the market, ready for immediate occupancy.","8",9,1057,"Villa","","Built in Kitchen Appliances, Covered parking, Electricity Backup, Pets Allowed, Electricity Meter, Centrally Air-Conditioned, Central Heating, Water Meter, Double Glazed Windows, Storage Areas, Central A/C & heating, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, 24 Hours Concierge, Maids Room","https://www.bayut.eg/en/property/details-503327904.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:32.152","2026-05-09 18:57:50.960609"
166,"a13693b0671656a2dcf588bf1445473e",18000000,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","Under market price Distinctive town house with 5% down payment in Palm Hills New Cairo, the most beautiful location","3",4,270,"Townhouse","Unfurnished","Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Shared Kitchen, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503478246.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:32.376","2026-05-09 18:57:51.314876"
167,"a9b8dc2e724d120d03f40da87dda1375",9418084,"Aliva mostakbal city, Mostakbal City, Cairo","Resale – I Villa Roof for sale in Aliva Mountain View Mostakbal City","3",3,200,"iVilla","","Covered parking, Electricity Backup, Pets Allowed, Parking Spaces: 1, Electricity Meter, Centrally Air-Conditioned, Central Heating, Water Meter, Double Glazed Windows, Storage Areas, Natural Gas, Landline, Central A/C & heating, Balcony or Terrace, Prayer Room, Reception/Waiting Room, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, Laundry Room, Laundry Facility, Broadband Internet, Satellite/Cable TV, Intercom, ATM Facility, 24 Hours Concierge, Maids Room, View, Freehold","https://www.bayut.eg/en/property/details-503477976.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:32.601","2026-05-09 18:57:51.658459"
438,"3413b3907e7e767a50181d462d4f4f53",18440000,"Sarai, Mostakbal City, Cairo","Corner Villa for Sale in Cabana Sarai – Prime Location with Installments till 2027","4",4,237,"Villa","Unfurnished","Security Staff, CCTV Security","https://www.bayut.eg/en/property/details-503445035.html","2026-04-30 00:00:00","bayut","2026-05-07 22:47:41.846","2026-05-09 18:59:30.393928"
168,"094eba9024015ce5c6354071f9e19301",5066658,"Scenario, New Capital City, Cairo","Apartment for sale with immediate delivery next to the British University in Egypt in R7, New Administrative Capital.","3",3,178,"Apartment","Unfurnished","First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen","https://www.bayut.eg/en/property/details-503477825.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:32.823","2026-05-09 18:57:52.005921"
169,"8c5e33d5802f99ac0b2fd844fd77c54f",8500000,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","Exclusive price villas view ready to move apartment for sale in Palm hills new cairo compound 5th settlement","2",3,166,"Apartment","Unfurnished","Built in Kitchen Appliances, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Shared Kitchen, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503477540.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:33.056","2026-05-09 18:57:52.405629"
170,"747baf31091bc2efe64c1f015942be56",13000000,"Hyde Park New Cairo Compound, 5th Settlement, New Cairo, Cairo","Fully finished ready to move 3 bedrooms apartment for sale in Hyde park compound 5th settlement new cairo","3",3,193,"Apartment","Unfurnished","Built in Kitchen Appliances, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Shared Kitchen, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503476009.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:33.276","2026-05-09 18:57:52.86149"
171,"40e59d9634fb7b2259725f6c3b1d2211",6540000,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","Ready to move very attractive price 3 bedrooms apartment for sale in Mountain view Icity compound new cairo","3",3,170,"Apartment","Unfurnished","Built in Kitchen Appliances, Electricity Meter, Sea view, Water Meter, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Shared Kitchen, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503469601.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:33.5","2026-05-09 18:57:53.247992"
172,"c1447da86dea2d7302cc4f625530f8e5",37100000,"Madinaty, Cairo","A D3 villa for sale in Madinaty at the lowest possible price with a down payment and installments, old contract. Excellent location, 500 sqm next to a","5",5,497,"Villa","Unfurnished","First Aid Medical Center, Lawn or Garden, Laundry Room","https://www.bayut.eg/en/property/details-503325968.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:33.728","2026-05-09 18:57:53.628127"
173,"e8602ec4dc71b001ecf70b2e55453a59",10000000,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","3/4 finishing prime location 3 bedrooms apartment for sale at Palm hills new cairo compound","3",3,183,"Apartment","Unfurnished","Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Shared Kitchen, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503220304.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:33.97","2026-05-09 18:57:53.974277"
174,"813f2208844cefd8c6ac22f015fa338f",19000000,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","Distinctive villa with 5% down payment in Palm Hills New Cairo, the most beautiful location","4",5,270,"Villa","Unfurnished","Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Shared Kitchen, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503478215.html","2026-05-06 00:00:00","bayut","2026-05-07 22:46:34.273","2026-05-09 18:57:54.340251"
